eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
198008270001,1980,8,27,,0,,92,India,6,South Asia,Tamil Nadu,Tirupattur,12.492222,78.567778,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),,police vehicle,92.0,India,,,,,,,,,,,,,,,,,Naxalites,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,6.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198011080002,1980,11,8,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,21,Utilities,108.0,Oil,,near oil pipeline,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,14.0,Time Fuse,,,,,,,,,,,,,Bomb - timed,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012130001,1980,12,13,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,railroad track near Rangiya Station,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion, destroyed track (railway)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012190003,1980,12,19,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,railroad tracks,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198101150006,1981,1,15,,0,,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,4.0,0,,,1,1,1,0,,,0.0,1,0,9,Unknown,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),,security patrol (police),92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6.0,,,5.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198101280002,1981,1,28,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),,Military Train,92.0,India,,,,,,,,,,,,,,,,,Anti-Immigrant extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198102130003,1981,2,13,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108.0,Oil,,Oil Pipeline,92.0,India,,,,,,,,,,,,,,,,,Anti-Immigrant extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198103180008,1981,3,18,,0,,92,India,6,South Asia,Assam,Gauhati,26.149794,91.763931,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Housing complex for state assembly members,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198104050001,1981,4,5,,0,,92,India,6,South Asia,Assam,Gauhati,26.149794,91.763931,1.0,1,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108.0,Oil,,Oil Pipeline,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,"Damages: explosion, damaged oil pipeline, disrupted oil flow",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198104060001,1981,4,6,,0,,92,India,6,South Asia,Assam,Jorhat,26.75602,94.20945,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government,"E.S. Parthasarthi, Administrative Head of Upper Assam",92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Bomb,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198104270005,1981,4,27,,0,,92,India,6,South Asia,Nagaland,Unknown,26.158435,94.562443,4.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,State,"Niklo Konyak, assemblyman",92.0,India,2.0,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,State,"Unknown, member of Congress",92.0,India,2.0,Government (General),,,,unknown,92.0,India,Insurgents,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198106140001,1981,6,14,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,,2 bridges,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198107240003,1981,7,24,,0,,92,India,6,South Asia,Unknown,Unknown,,,5.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,,Bridge across Nambul river,92.0,India,,,,,,,,,,,,,,,,,Extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion, damaged bridge and police vehicle",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198108150001,1981,8,15,,0,,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,,,,Kwakeithel *,92.0,India,,,,,,,,,,,,,,,,,People's Liberation Army (India),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,2.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198108150002,1981,8,15,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,Railway Line,92.0,India,,,,,,,,,,,,,,,,,Dissident,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198109010007,1981,9,1,,0,,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,4.0,0,,,1,1,1,-9,,,0.0,1,0,9,Unknown,,,,,2,Government (General),21.0,Government Building/Facility/Office,,two vehicles of (Loktak) project,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Ambushed,9.0,,,3.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198109150003,1981,9,15,,0,,92,India,6,South Asia,Gujarat,Massad,21.214186,73.243362,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,1,Assassination,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Iran,"(Hasan Postami), Revolutionary Guard",92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,2.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198109290003,1981,9,29,,1,1981-09-30,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,-9,,,0.0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42.0,Aircraft (not at an airport),Boeing 737,,92.0,India,,,,,,,,,,,,,,,,,Sikh Extremists,,,,,,,0.0,,,0,5.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,9.0,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,Firearm; Knives,0.0,,,0.0,,,0,,,,,1.0,117.0,0.0,,,"Lakore, Pakistan","Lakore, Pakistan",1.0,0.0,,,,,5.0,Successful Rescue,44.0,,,,,PGIS,0,0,0,0,
198110160001,1981,10,16,,0,,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",,Niranjan Dingh/brother of Joint Secretary (wounded),92.0,India,2.0,Government (General),18.0,"Government Personnel (excluding police, military)",Punjab Government,"Surinder Singh, 26 (dead), Joint Secretary",92.0,India,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,,"unk, bodyguard  (wounded)",92.0,India,Sikh Extremists,,,,,,,0.0,,,0,2.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,1.0,,,2.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198111290002,1981,11,29,,0,,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,,HQ of Sikh Religious Leader (Sant Jarmail Singh Bhindranwale),92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,3.0,,,0.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198202190003,1982,2,19,,0,,92,India,6,South Asia,Manipur,Unknown,24.663717,93.906269,4.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),,Army Truck,92.0,India,,,,,,,,,,,,,,,,,Secessionists,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,20.0,,,5.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198206040005,1982,6,4,,0,,92,India,6,South Asia,West Bengal,Unknown,22.986757,87.854975,4.0,0,,,1,0,1,1,3.0,Intra/Inter-group Conflict,0.0,1,0,9,Unknown,,,,,22,Violent Political Party,111.0,Rally,Communist Party of India: Maoist (CPI-Maoist),Meeting,92.0,India,,,,,,,,,,,,,,,,,Naxalites,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6.0,,1.0,2.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198206090001,1982,6,9,,0,,92,India,6,South Asia,Assam,Gauhati,26.149794,91.763931,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Fatehsil Ambari market,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,19.0,,,50.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198206140006,1982,6,14,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",Kuwaiti Embassy,"Mustafa al-Marzuk (in 40s), First Secretary",106.0,Kuwait,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198206150001,1982,6,15,,0,,92,India,6,South Asia,Mizoram,Aizawl,23.727107,92.717639,1.0,1,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Ruling party,"Zadinga, Legislative Assembly member of Migoran",92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198206200004,1982,6,20,,0,,92,India,6,South Asia,Mizoram,Unknown,23.164543,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,20,Unknown,,,,,92.0,India,,,,,,,,,,,,,,,,,Mizo National Front,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,4.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198208200020,1982,8,20,,1,1982-08-21,92,India,6,South Asia,Rajasthan,Jodhpur,26.292047,73.032411,1.0,0,,,1,1,1,-9,,,0.0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42.0,Aircraft (not at an airport),Indian Airlines,Boeing 737,92.0,India,,,,,,,,,,,,,,,,,Sikh Extremists,,,,,,,0.0,,,0,1.0,,,,,,,,,,,,5,Firearms,3.0,Handgun,6.0,Explosives,7.0,Grenade,,,,,,,,,Pistol; Grenade,1.0,,1.0,1.0,,,0,,,,,1.0,69.0,0.0,0.0,1.0,"Amristar, India","Amristar, India",1.0,,,,,,,,,,,,,Hijacking DB,0,0,0,0,
198208260004,1982,8,26,,0,,92,India,6,South Asia,Maharashtra,Bombay,19.075984,72.877656,1.0,0,,,1,1,1,0,,,0.0,0,0,1,Assassination,,,,,7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",UAE in Bombay,"Ibrahim Hawad, Consul General",215.0,United Arab Emirates,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,,,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Firearm,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198210000012,1982,10,0,,0,,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1.0,0,,,1,1,1,0,,,0.0,0,0,9,Unknown,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Parliament House,92.0,India,,,,,,,,,,,,,,,,,Akali Dal Party,Pro-Autonomy Faction,,,,,,1.0,,,0,5.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,5.0,,5.0,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198210250009,1982,10,25,,0,,92,India,6,South Asia,Manipur,Tipaimukh,24.2355,93.025391,1.0,0,,,1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,,CRP Group (Central Reserve Police),92.0,India,,,,,,,,,,,,,,,,,Mizo National Front,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearms,6.0,,,0.0,,,1,,,,"Damages: stole 1 pistol, 5 rifles, large quantity of ammo (police)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198210260011,1982,10,26,,0,,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,,Sikh Temple (Golden Temple),92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1.0,,,35.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198211180002,1982,11,18,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,,Soviet Embassy Building,359.0,Soviet Union,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion/grenade, damaged building and door, broken glass (Embassy)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198212100011,1982,12,10,,0,,92,India,6,South Asia,Maharashtra,Bombay,19.075984,72.877656,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Busy bazaar area,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,9.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198301310002,1983,1,31,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,Cachar-bound (Barak Valley) express,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198302030002,1983,2,3,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,43.0,Airline Officer/Personnel,,Air France Office (in the Connaught place area),69.0,France,,,,,,,,,,,,,,,,,Iranians,,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,"Damages: explosion, damaged office, caused fire",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,1,1,1,1,
198302030003,1983,2,3,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,43.0,Airline Officer/Personnel,,Iraqi Airways Office (at Kasturba Gandhi Marg.),95.0,Iraq,,,,,,,,,,,,,,,,,Iranians,,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,1.0,,,1,,,,"Damages: explosion, damaged office, caused fire",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,1,1,1,1,
198302110002,1983,2,11,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,-9,,,0.0,1,0,9,Unknown,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,,US Embassy,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198302150002,1983,2,15,,0,,92,India,6,South Asia,Assam,Gauhati,26.149794,91.763931,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,In an Impoverished suburb of Gauhati,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,13.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198302150003,1983,2,15,,0,,92,India,6,South Asia,Assam,Guwahati,26.149794,91.763931,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Assams State Assembly,"Satya N. Ram, Candidate of Mrs. Gandhis Congress Party",92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198303080002,1983,3,8,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,underground shopping center in Cannaught Place,92.0,India,,,,,,,,,,,,,,,,,All India Sikh Students Federation (AISSF),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,7.0,,,1,,,,"Damages: explosion(s), damaged shopping center, 5 shops (underground shopping center)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198303080003,1983,3,8,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,101.0,Bus Station/Stop,,main bus terminus,92.0,India,,,,,,,,,,,,,,,,,All India Sikh Students Federation (AISSF),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,1.0,,,1,,,,"Damages: explosion, damaged 2 buses",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198303150003,1983,3,15,,0,,92,India,6,South Asia,Assam,Unknown,26.200605,92.937574,4.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,201 Up Cachar Express at Ponikaichi Station,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,6.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198303150004,1983,3,15,,0,,92,India,6,South Asia,Assam,Gauhati,26.149794,91.763931,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Bammuni Maidan Market,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198303210007,1983,3,21,,0,,92,India,6,South Asia,Punjab,Harchowal,31.780193,75.451952,1.0,0,,,1,1,1,0,,,0.0,0,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Local,Temple Priest,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
